lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province
131,44,0,0,0,0,1,0,0,0,0,3,0,黑龙江省
80.5,44.5,0,0,0,0,0,0,0,0,0,0,2,新疆维吾尔自治区
81,44.5,0,0,0,0,0,0,0,0,0,0,2,新疆维吾尔自治区
81.5,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
82,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
82.5,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
83.5,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84.5,44.5,0,0,0,0,0,0,0,3,0,0,0,新疆维吾尔自治区
85,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85.5,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89.5,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91.5,44.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
92,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93.5,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94,44.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
111.5,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
112,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
112.5,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
113,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
113.5,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
114,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
114.5,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
115,44.5,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
115.5,44.5,0,0,0,0,2,0,0,4,0,2,0,内蒙古自治区
116,44.5,0,0,0,0,2,0,0,4,0,2,0,内蒙古自治区
116.5,44.5,0,0,0,0,2,0,0,4,0,2,0,内蒙古自治区
117,44.5,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
117.5,44.5,0,0,0,0,2,0,2,4,1,2,0,内蒙古自治区
118,44.5,0,0,0,0,2,0,3,2,1,2,0,内蒙古自治区
118.5,44.5,0,0,0,0,2,2,3,2,1,2,0,内蒙古自治区
119,44.5,0,0,0,0,2,2,4,2,1,3,0,内蒙古自治区
119.5,44.5,0,0,0,0,2,3,4,2,1,2,0,内蒙古自治区
120,44.5,0,0,0,0,2,2,4,2,1,2,0,内蒙古自治区
120.5,44.5,0,0,0,2,2,2,4,0,1,2,0,内蒙古自治区
121,44.5,0,0,0,2,1,2,4,0,1,2,0,内蒙古自治区
121.5,44.5,0,0,0,2,1,2,3,0,1,2,0,内蒙古自治区
122,44.5,0,0,0,2,1,2,3,0,1,2,0,内蒙古自治区
122.5,44.5,0,0,0,2,1,2,3,0,2,2,0,吉林省
123,44.5,0,0,0,2,1,2,0,0,2,2,0,吉林省
123.5,44.5,0,0,0,0,1,2,0,0,2,2,0,吉林省
124,44.5,0,0,0,0,1,0,0,0,2,2,0,吉林省
124.5,44.5,0,0,0,0,1,2,0,0,1,2,0,吉林省
125,44.5,0,0,0,0,1,2,0,0,1,2,0,吉林省
125.5,44.5,0,0,0,0,1,2,0,0,1,2,0,吉林省
126,44.5,0,0,0,0,1,2,0,2,1,2,0,吉林省
126.5,44.5,0,0,2,0,1,2,0,0,0,2,0,吉林省
127,44.5,0,0,2,0,1,0,0,0,0,2,0,吉林省
127.5,44.5,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
128,44.5,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
128.5,44.5,0,0,0,0,1,2,0,0,0,2,0,黑龙江省
129,44.5,0,0,2,0,1,2,0,0,0,2,0,黑龙江省
129.5,44.5,0,0,2,0,1,0,0,0,0,2,0,黑龙江省
130,44.5,0,0,2,0,1,0,0,0,0,3,0,黑龙江省
130.5,44.5,0,0,0,0,1,0,0,0,0,3,0,黑龙江省
131,44.5,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
80.5,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
81,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
81.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
82,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
82.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
83,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,45,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89.5,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91.5,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,45,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
112,45,0,0,0,0,2,0,2,4,1,2,0,内蒙古自治区
112.5,45,0,0,0,0,2,0,2,4,0,2,0,内蒙古自治区
114.5,45,0,0,0,0,0,0,0,4,1,2,0,内蒙古自治区
115,45,0,0,0,0,0,0,0,4,1,2,0,内蒙古自治区
115.5,45,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
116,45,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
116.5,45,0,0,0,2,2,0,0,4,0,2,0,内蒙古自治区
117,45,0,0,0,2,2,0,0,4,1,2,0,内蒙古自治区
117.5,45,0,0,0,2,2,0,2,4,1,2,0,内蒙古自治区
118,45,0,0,0,2,2,0,2,2,1,2,0,内蒙古自治区
118.5,45,0,0,0,2,2,0,2,2,1,2,0,内蒙古自治区
119,45,0,0,0,0,2,2,3,2,1,2,0,内蒙古自治区
119.5,45,0,0,0,0,2,3,4,2,1,0,0,内蒙古自治区
120,45,0,0,0,0,0,3,4,2,1,2,0,内蒙古自治区
120.5,45,0,0,0,2,1,2,4,2,1,2,0,内蒙古自治区
121,45,0,0,0,2,1,2,4,2,1,2,0,内蒙古自治区
121.5,45,0,0,0,0,1,2,4,0,1,0,0,内蒙古自治区
122,45,0,0,0,0,1,2,3,0,1,0,0,内蒙古自治区
122.5,45,0,0,0,0,1,2,3,0,0,2,0,吉林省
123,45,0,0,0,0,1,2,3,0,0,2,0,吉林省
123.5,45,0,0,0,0,1,2,0,0,0,2,0,吉林省
124,45,0,0,0,0,1,2,0,0,0,2,0,吉林省
124.5,45,0,0,0,0,1,2,0,0,0,4,0,吉林省
125,45,0,0,0,0,1,2,0,0,1,4,0,吉林省
125.5,45,0,0,0,0,1,2,0,0,1,2,0,吉林省
126,45,0,0,0,0,1,2,0,0,1,2,0,吉林省
126.5,45,0,0,2,0,1,3,0,0,1,2,0,吉林省
127,45,0,0,2,0,1,0,0,0,0,2,0,吉林省
127.5,45,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
128,45,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
128.5,45,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
129,45,0,0,2,0,1,0,0,0,0,2,0,黑龙江省
129.5,45,0,0,2,0,1,0,0,0,0,2,0,黑龙江省
130,45,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
130.5,45,0,0,2,0,1,0,0,0,0,0,2,黑龙江省
131,45,0,0,0,0,1,0,0,0,0,2,2,黑龙江省
82.5,45.5,0,0,0,0,0,0,0,0,0,0,2,新疆维吾尔自治区
83,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
83.5,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84.5,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85.5,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87.5,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,45.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,45.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89.5,45.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,45.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,45.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
116,45.5,0,0,0,0,2,0,2,4,1,2,0,内蒙古自治区
116.5,45.5,0,0,0,2,2,0,2,4,1,2,0,内蒙古自治区
117,45.5,0,0,0,2,2,0,2,4,1,2,0,内蒙古自治区
117.5,45.5,0,0,0,2,2,0,2,2,1,2,0,内蒙古自治区
118,45.5,0,0,0,2,2,0,2,2,1,2,0,内蒙古自治区
118.5,45.5,0,0,0,2,2,0,2,2,1,2,0,内蒙古自治区
119,45.5,0,0,0,2,2,2,3,2,1,2,0,内蒙古自治区
119.5,45.5,0,0,0,0,2,3,3,2,1,2,0,内蒙古自治区
120,45.5,0,0,0,0,2,2,4,2,1,0,0,内蒙古自治区
120.5,45.5,0,0,0,0,2,2,4,2,1,2,0,内蒙古自治区
121,45.5,0,0,0,2,1,2,4,2,1,0,0,内蒙古自治区
121.5,45.5,0,0,0,0,1,2,4,2,1,0,0,内蒙古自治区
122,45.5,0,0,0,0,1,2,4,0,1,0,0,内蒙古自治区
122.5,45.5,0,0,0,0,1,2,3,0,1,0,0,吉林省
123,45.5,0,0,0,0,1,2,3,0,1,0,0,吉林省
123.5,45.5,0,0,0,0,1,2,2,0,1,0,0,吉林省
124,45.5,0,0,0,0,1,2,0,0,0,2,0,吉林省
124.5,45.5,0,0,0,0,1,2,0,0,0,2,0,黑龙江省
125,45.5,0,0,0,0,1,2,0,0,1,2,0,黑龙江省
125.5,45.5,0,0,0,0,1,2,0,0,1,2,0,黑龙江省
126,45.5,0,0,0,0,1,2,0,0,1,2,0,黑龙江省
126.5,45.5,0,0,2,0,1,2,0,0,1,2,0,黑龙江省
127,45.5,0,0,2,0,1,0,0,0,0,2,0,黑龙江省
127.5,45.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128,45.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128.5,45.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129,45.5,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
129.5,45.5,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
130,45.5,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
130.5,45.5,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
131,45.5,0,0,2,0,1,0,0,0,0,0,2,黑龙江省
131.5,45.5,0,0,0,0,1,0,0,2,0,2,2,黑龙江省
132,45.5,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
132.5,45.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
133,45.5,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
82.5,46,0,0,0,0,0,0,0,2,0,0,2,新疆维吾尔自治区
83,46,0,0,0,0,0,0,0,2,0,0,2,新疆维吾尔自治区
83.5,46,0,0,0,0,0,0,0,0,0,0,2,新疆维吾尔自治区
84,46,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84.5,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85.5,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87.5,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,46,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89.5,46,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,46,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,46,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
116.5,46,0,0,0,2,2,0,3,4,1,2,0,内蒙古自治区
117,46,0,0,0,2,2,0,3,4,1,2,0,内蒙古自治区
117.5,46,0,0,0,2,2,0,3,2,1,2,0,内蒙古自治区
118,46,0,0,0,2,2,2,2,2,1,2,0,内蒙古自治区
118.5,46,0,0,0,2,2,2,3,2,1,2,0,内蒙古自治区
119,46,0,0,0,2,2,2,3,2,1,2,0,内蒙古自治区
119.5,46,0,0,0,0,2,2,3,2,1,2,0,内蒙古自治区
120,46,0,0,0,0,2,2,3,2,1,0,0,内蒙古自治区
120.5,46,0,0,0,0,2,2,4,2,1,0,0,内蒙古自治区
121,46,0,0,0,0,2,2,4,2,1,0,0,内蒙古自治区
121.5,46,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
122,46,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
122.5,46,0,0,0,0,1,2,3,0,1,0,0,内蒙古自治区
123,46,0,0,0,0,1,2,3,0,1,0,0,吉林省
123.5,46,0,0,0,0,1,2,3,0,1,0,0,吉林省
124,46,0,0,0,0,1,2,2,0,0,0,0,黑龙江省
124.5,46,0,0,0,0,1,2,0,0,0,0,0,黑龙江省
125,46,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
125.5,46,0,0,0,0,1,2,0,0,1,0,0,黑龙江省
126,46,0,0,0,0,1,2,0,0,1,2,0,黑龙江省
126.5,46,0,0,2,0,1,2,0,0,1,2,0,黑龙江省
127,46,0,0,2,0,1,2,0,0,1,2,0,黑龙江省
127.5,46,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
128,46,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
128.5,46,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
129,46,0,0,2,0,1,0,0,0,0,2,0,黑龙江省
129.5,46,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
130,46,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
130.5,46,0,0,2,0,1,0,0,0,0,0,2,黑龙江省
131,46,0,0,2,0,1,0,0,0,0,0,2,黑龙江省
131.5,46,0,0,0,0,1,0,0,2,0,0,2,黑龙江省
132,46,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
132.5,46,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
133,46,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
133.5,46,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
83,46.5,0,0,0,0,0,0,0,2,0,0,2,新疆维吾尔自治区
83.5,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84.5,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85.5,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86.5,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89.5,46.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
90,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,46.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
117.5,46.5,0,0,0,2,2,0,3,2,1,2,0,内蒙古自治区
118,46.5,0,0,0,2,2,2,3,2,1,2,0,内蒙古自治区
118.5,46.5,0,0,0,0,2,2,3,2,1,2,0,内蒙古自治区
119,46.5,0,0,0,0,2,2,3,2,1,2,0,内蒙古自治区
119.5,46.5,0,0,0,0,2,2,3,2,1,2,0,内蒙古自治区
120,46.5,0,0,0,0,2,2,3,2,1,0,0,内蒙古自治区
120.5,46.5,0,0,0,0,2,2,4,2,1,0,0,内蒙古自治区
121,46.5,0,0,0,0,2,2,3,2,1,0,0,内蒙古自治区
121.5,46.5,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
122,46.5,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
122.5,46.5,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
123,46.5,0,0,0,0,1,2,3,0,1,0,0,内蒙古自治区
123.5,46.5,0,0,0,0,1,2,3,0,1,0,0,黑龙江省
124,46.5,0,0,0,0,1,2,3,0,0,0,0,黑龙江省
124.5,46.5,0,0,0,0,1,2,0,0,0,0,0,黑龙江省
125,46.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
125.5,46.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126,46.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126.5,46.5,0,0,2,0,1,0,0,0,1,2,0,黑龙江省
127,46.5,0,0,2,0,1,0,0,0,1,2,0,黑龙江省
127.5,46.5,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
128,46.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128.5,46.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129,46.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129.5,46.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
130,46.5,0,0,2,0,1,0,0,0,0,0,2,黑龙江省
130.5,46.5,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
131,46.5,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
131.5,46.5,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
132,46.5,0,0,0,2,1,0,0,0,0,0,2,黑龙江省
132.5,46.5,0,0,0,0,1,0,0,0,2,0,2,黑龙江省
133,46.5,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
133.5,46.5,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
83,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83.5,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85.5,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86.5,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,47,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87.5,47,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88,47,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,47,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,47,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89.5,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,47,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
120,47,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
120.5,47,0,0,0,0,2,0,0,2,1,0,0,内蒙古自治区
121,47,0,0,0,0,2,0,3,2,1,0,0,内蒙古自治区
121.5,47,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
122,47,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
122.5,47,0,0,0,0,1,2,3,2,1,0,0,内蒙古自治区
123,47,0,0,0,0,1,2,3,2,1,0,0,黑龙江省
123.5,47,0,0,0,0,1,0,3,2,1,0,0,黑龙江省
124,47,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
124.5,47,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
125,47,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
125.5,47,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126,47,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126.5,47,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
127,47,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
127.5,47,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
128,47,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128.5,47,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129,47,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129.5,47,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
130,47,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
130.5,47,0,0,0,0,1,0,0,0,0,0,2,黑龙江省
131,47,0,0,0,0,0,0,0,0,0,0,2,黑龙江省
131.5,47,0,0,0,0,0,0,0,0,0,0,2,黑龙江省
132,47,0,0,0,0,0,0,2,0,0,0,2,黑龙江省
132.5,47,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
133,47,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
133.5,47,0,0,0,0,0,0,2,0,0,0,2,黑龙江省
134,47,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
86,47.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,47.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87,47.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,47.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,47.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
88.5,47.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89,47.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89.5,47.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,47.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
119.5,47.5,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
120,47.5,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
120.5,47.5,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
121,47.5,0,0,0,0,2,0,2,2,1,0,0,内蒙古自治区
121.5,47.5,0,0,0,0,2,0,3,2,1,0,0,内蒙古自治区
122,47.5,0,0,0,0,2,2,3,2,2,0,0,内蒙古自治区
122.5,47.5,0,0,0,0,1,2,3,2,2,0,0,内蒙古自治区
123,47.5,0,0,0,0,1,0,3,2,2,0,0,黑龙江省
123.5,47.5,0,0,0,0,1,0,3,4,2,0,0,黑龙江省
124,47.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
124.5,47.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
125,47.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
125.5,47.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126,47.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126.5,47.5,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
127,47.5,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
127.5,47.5,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
128,47.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128.5,47.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129,47.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
129.5,47.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
130,47.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
130.5,47.5,0,0,0,0,1,0,0,0,0,0,3,黑龙江省
131,47.5,0,0,0,0,0,0,0,0,0,0,3,黑龙江省
131.5,47.5,0,0,0,0,0,0,0,0,0,0,3,黑龙江省
132,47.5,0,0,0,0,0,0,0,0,0,0,2,黑龙江省
132.5,47.5,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
133,47.5,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
133.5,47.5,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
134,47.5,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
134.5,47.5,0,0,0,0,0,0,2,0,0,0,2,黑龙江省
86,48,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,48,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87,48,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,48,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,48,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88.5,48,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89,48,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
